public_company_id,company_name_canonical,isin,ticker,exchange,ticker_exchange_key,country,sector,market_cap_raw,ipo_date_raw,status,source_system
PUB0002395,Alpha Sigma Finance,HKNNH237T2MC,ASF,HKEX,ASF:HKEX,HK,TECH,4654,31-Jan-2007,ACTIVE,LISTINGS_B
PUB0004033,Topaz Modern Financial,SGX1PTE20DP1,TMF3,SGX,TMF3:SGX,SG,TECH,28874,2014-06-01,ACTIVE,LISTINGS_A
PUB0004094,Micro Terra Solutions,CH634A8PU5CJ,MTS3,SIX,MTS3:SIX,CH,TECH,46140,27-Apr-2008,DELISTED,LISTINGS_B
PUB0000011,Lunar Beta Systems,USRIPSVQXXQW,LBS,NASDAQ,LBS:NASDAQ,US,CONSUMER,4787,2014-11-03,ACTIVE,MANUAL
PUB0003668,Just Keen Industries,NLXEUADAB1Y0,JKI1,Euronext,JKI1:Euronext,NL,TECH,20610,2013-02-28,ACTIVE,LISTINGS_A
PUB0005025,Diamond Poly Finance,USU0Q0U4J6YE,DPF1,NYSE,DPF1:NYSE,US,CONSUMER,"53,801",2013-08-21,ACTIVE,LISTINGS_A
PUB0004931,Ultra Prime Services,,UPS,SIX,UPS:SIX,CH,CONSUMER,8458,1992-10-12,ACTIVE,LISTINGS_A
PUB0002626,Neural Pure Insurance,GBNYNCXD232T,NPI2,LSE,NPI2:LSE,GB,HEALTHCARE,19998,1999-11-25,ACTIVE,LISTINGS_A
PUB0002586,Multi Vector Healthcare,CHE9I42BQTF3,MVH,SIX,MVH:SIX,CH,TECH,132528,11-Nov-1992,ACTIVE,LISTINGS_B
PUB0001835,Prism Terra Corp,HKPIBCJ9J4G7,PTC1,HKEX,PTC1:HKEX,HK,TELECOM,21962,2005-09-13,ACTIVE,LISTINGS_A
PUB0002143,Topaz Zenith Dynamics,USOUCZD9ATNK,TZD,NYSE,TZD:NYSE,US,HEALTHCARE,3920,2020-01-30,ACTIVE,LISTINGS_A
PUB0003940,Just Micro Pharma,GBZYDRGNZ3DE,JMP,LSE,JMP:LSE,GB,TECH,8671,1995-06-09,ACTIVE,MANUAL
PUB0001872,Lambda Pyro Life Sciences,CHK89TYINK6N,LPL1,SIX,LPL1:SIX,CH,INDUSTRIALS,10041,12-Oct-1994,ACTIVE,LISTINGS_B
PUB0000679,Neural Free Solutions,SGXNK9ZGQ9GY,NFS,SGX,NFS:SGX,SG,INDUSTRIALS,22687,2008-01-16,ACTIVE,LISTINGS_A
PUB0004124,Synapse Vertex Solutions,USMCBLY99Y5X,SVS,NYSE,SVS:NYSE,US,TECH,289411,20181125,ACTIVE,LISTINGS_A
PUB0002541,Hyper Amber Platforms,USET8954EWPP,HAP,NYSE,HAP:NYSE,US,TECH,31909,2011-02-07,ACTIVE,LISTINGS_B
PUB0005126,Next Integrated International,NLUF44IUB9PS,NII3,Euronext,NII3:Euronext,NL,FINANCE,5006,2008-05-21,DELISTED,LISTINGS_B
PUB0004308,New Digital Therapeutics,USMKAPOO14VB,NDT,NASDAQ,NDT:NASDAQ,US,REAL_ESTATE,28639,1997-11-05,ACTIVE,LISTINGS_A
PUB0001167,Crystal Swift International,USINK7SRK06T,CSI1,NYSE,CSI1:NYSE,US,CONSUMER,"2,517",10-Nov-2001,ACTIVE,LISTINGS_B
PUB0000068,Cosmic Vertex Systems,HK2OEX8IJJ4Y,CVS,HKEX,CVS:HKEX,HK,TECH,76646,1999-02-17,ACTIVE,LISTINGS_A
PUB0005240,Hyper Quick Health,HKUP7U6NGOA5,HQH,HKEX,HQH:HKEX,HK,CONSUMER,15513,09/04/1999,ACTIVE,MANUAL
PUB0002126,Brave Open Systems,SGEIJ8T7MEAQ,BOS,SGX,BOS:SGX,SG,TECH,6532,2008-02-12,ACTIVE,LISTINGS_A
PUB0005900,Emerald Dynamic Wellness,HKF493DKT0PN,EDW1,HKEX,EDW1:HKEX,HK,HEALTHCARE,22330,1996-08-28,ACTIVE,LISTINGS_A
PUB0002590,Nimble Kinetic Life Sciences,DELISDV3EO26,NKL,XETRA,NKL:XETRA,DE,INDUSTRIALS,3093,15-Oct-1997,DELISTED,LISTINGS_B
PUB0001372,Hyper Nexus Industries,SG620UAPC9LQ,HNI,SGX,HNI:SGX,SG,CONSUMER,12459,01-Oct-2006,ACTIVE,LISTINGS_B
PUB0005357,Fair Vector Group,USJFR78J3NHP,FVG,NYSE,FVG:NYSE,US,TECH,9209,2019-09-26,ACTIVE,LISTINGS_A
PUB0002389,Fast Pyro Bio,CHNTBP2CN3Q5,FPB,SIX,FPB:SIX,CH,TECH,46849,31-Dec-1991,ACTIVE,LISTINGS_B
PUB0003814,Real Elite Networks,GBT88PF1X5FA,REN,LSE,REN:LSE,GB,TECH,7215,2019-01-02,ACTIVE,LISTINGS_A
PUB0001340,Pyro Lunar Platforms,DE4EDWGRDX2Z,PLP,XETRA,PLP:XETRA,DE,,124129,1996-02-24,ACTIVE,LISTINGS_A
PUB0002981,Jade Unified Labs,CH0N737L5TOS,JUL,SIX,JUL:SIX,CH,TECH,6175,2017-09-19,ACTIVE,LISTINGS_B
PUB0005950,Pure Uni Labs,DEZFAJWAMS3O,PUL,XETRA,PUL:XETRA,DE,FINANCE,12974,06/06/1997,ACTIVE,MANUAL
PUB0000415,Clear Pyro Healthcare,US0HAPIHVPBR,CPH1,NASDAQ,CPH1:NASDAQ,US,INDUSTRIALS,3263,13-Feb-1999,ACTIVE,LISTINGS_B
PUB0003933,Brave Data Group,GBHWFEOQ1XSD,BDG,LSE,BDG:LSE,GB,TECH,58169,2005-04-02,ACTIVE,LISTINGS_A
PUB0003764,Advanced Quick Healthcare,GBMLU3073RIF,AQH1,LSE,AQH1:LSE,GB,CONSUMER,17593,30-Dec-2004,ACTIVE,LISTINGS_B
PUB0002449,Free Gamma Health,CH7U6P72XU76,FGH,SIX,FGH:SIX,CH,UTILITIES,11047,2006-04-01,ACTIVE,LISTINGS_B
PUB0003855,Digital Aqua Medical,HK5DXZHAZX2Z,DAM,HKEX,DAM:HKEX,HK,ENERGY,5452,2015-10-31,ACTIVE,LISTINGS_B
PUB0000616,Fast Innovative Health,HKRB8QGUM95M,FIH,HKEX,FIH:HKEX,HK,FINANCE,12587,1997-08-24,ACTIVE,LISTINGS_A
PUB0003623,Pearl Clear Platforms,USMFK6MHJK9Q,PCP,NYSE,PCP:NYSE,US,REAL_ESTATE,52338,1992-11-07,ACTIVE,LISTINGS_A
PUB0001197,Ruby Digital Wealth,US371ET9O8RI,RDW,NYSE,RDW:NYSE,US,FINANCE,1046,2016-05-26,ACTIVE,LISTINGS_A
PUB0001119,Diamond Just Wealth,US35VQAIOW9Y,DJW,NASDAQ,DJW:NASDAQ,US,INDUSTRIALS,9791,1992-01-30,ACTIVE,LISTINGS_B
PUB0002363,True Vector Financial,NL5VAABRQ35H,TVF,Euronext,TVF:Euronext,NL,TECH,9337,2003-06-14,DELISTED,LISTINGS_A
PUB0001299,Just Agile Pharma,SGYSCJMJN9VA,JAP,SGX,JAP:SGX,SG,INDUSTRIALS,2332,29-Dec-2016,ACTIVE,LISTINGS_B
PUB0005133,Next Topaz Payments,CHMUOB78CG45,NTP4,SIX,NTP4:SIX,CH,CONSUMER,71932,1998-02-07,ACTIVE,LISTINGS_A
PUB0005722,Hyper Alpha Labs,SG9BMXQAIYY4,HAL1,SGX,HAL1:SGX,SG,INDUSTRIALS,7521,1991-02-02,ACTIVE,LISTINGS_B
PUB0003250,Nimble Prism Advisory,USUF35LDCNE3,NPA2,NYSE,NPA2:NYSE,US,TECH,14669,21-Jul-2010,ACTIVE,LISTINGS_B
PUB0005470,Micro Nano Platforms,HK9PY30RGVBG,MNP5,HKEX,MNP5:HKEX,HK,FINANCE,4507,1991-03-09,ACTIVE,LISTINGS_A
PUB0000773,Digital Neural Health,DE7F65UGK57T,DNH,XETRA,DNH:XETRA,DE,OTHER,90498,20-Aug-2006,DELISTED,LISTINGS_B
PUB0003585,Advanced Pyro Services,CH1LL7T6AI1N,APS3,SIX,APS3:SIX,CH,FINANCE,44412,2019-08-25,ACTIVE,LISTINGS_B
PUB0002290,Omni Pearl Healthcare,CHEF2MTJQSPG,OPH,SIX,OPH:SIX,CH,HEALTHCARE,"15,343",26-Oct-1999,DELISTED,LISTINGS_B
PUB0004252,Global Keen Digital,CH3JWEL7NJRW,GKD,SIX,GKD:SIX,CH,HEALTHCARE,8673,21-Mar-2016,ACTIVE,LISTINGS_B
PUB0001426,Rapid Lambda Consulting,USV02VT7PJGC,RLC,NYSE,RLC:NYSE,US,INDUSTRIALS,3345,2014-08-06,ACTIVE,LISTINGS_B
PUB0000604,Pearl Premier Wealth,UST2Y4W9U8HJ,PPW1,NASDAQ,PPW1:NASDAQ,US,FINANCE,1928,10-Sep-2021,ACTIVE,LISTINGS_B
PUB0001677,Pearl Premier Innovations,US6UWFS42L11,PPI1,NYSE,PPI1:NYSE,US,TECH,477,1998-10-11,ACTIVE,LISTINGS_A
PUB0003676,Free Hyper Finance,US5240WM6AUT,FHF,NASDAQ,FHF:NASDAQ,US,TELECOM,16821,2017-03-28,ACTIVE,MANUAL
PUB0004694,Diamond Integrated Global,SGXJPRYFXY7J,DIG,SGX,DIG:SGX,SG,TECH,4000,12/01/2022,ACTIVE,MANUAL
PUB0003054,Global Modern Energy,DEMYPXFKK46A,GME,XETRA,GME:XETRA,DE,CONSUMER,553,2002-02-16,ACTIVE,LISTINGS_A
PUB0003503,Quartz Granite Systems,USUWGEI6ME6O,QGS1,NASDAQ,QGS1:NASDAQ,US,TECH,12828,2009-02-23,ACTIVE,LISTINGS_A
PUB0005987,Nano Pyro Industries,IEMB0V7CZUUN,NPI3,,,IE,HEALTHCARE,N/A,2012-05-01,ACTIVE,LISTINGS_A
PUB0000749,Digital Terra Software,USM6GA88WQMW,DTS,NASDAQ,DTS:NASDAQ,,INDUSTRIALS,78630,2006-09-20,ACTIVE,LISTINGS_A
PUB0004827,Right Uni Innovations,USTUF5V0ATWH,RUI,NYSE,RUI:NYSE,US,TECH,26191,25/11/2022,DELISTED,MANUAL
PUB0000382,Elite Nexus Consulting,GB14PPNO63C0,ENC,LSE,ENC:LSE,GB,TECH,12401,2019-02-01,ACTIVE,MANUAL
PUB0005567,Granite Omni Diagnostics,CHNE57BW1DLX,GOD,SIX,GOD:SIX,CH,REAL_ESTATE,87178,2020-03-12,ACTIVE,LISTINGS_A
PUB0005772,Integrated Alpha Research,DEH5OJ7AYRLJ,IAR,XETRA,IAR:XETRA,DE,TECH,8387,2014-05-15,DELISTED,LISTINGS_A
PUB0002041,Next Quartz Research,US8WITVQ1J4R,NQR,NYSE,NQR:NYSE,US,OTHER,36256,2020-11-15,ACTIVE,LISTINGS_A
PUB0001488,Clear Quartz International,USB3Y3XQREEW,,NASDAQ,,US,CONSUMER,"2,483",05/31/2008,ACTIVE,MANUAL
PUB0003605,Sapphire Agile Life Sciences,CH6QDXCV3V83,SAL2,SIX,SAL2:SIX,CH,OTHER,30182,2019-02-04,ACTIVE,LISTINGS_A
PUB0004002,Multi Hyper Wellness,NLKS5L83BI5H,MHW,Euronext,MHW:Euronext,NL,UTILITIES,25937,2000-11-02,ACTIVE,LISTINGS_B
PUB0005067,Cosmic Fast Health,USFD130WKER4,CFH,NYSE,CFH:NYSE,US,INDUSTRIALS,5138,15-Apr-2005,ACTIVE,LISTINGS_B
PUB0004353,Kinetic Lunar AI,SG92PRI00J4V,KLA,SGX,KLA:SGX,SG,TECH,33490,2010-08-07,ACTIVE,LISTINGS_A
PUB0002713,Prism Sigma Insurance,USEL07VIYAYM,PSI,NYSE,PSI:NYSE,US,TECH,10378,2010-07-26,ACTIVE,LISTINGS_A
PUB0005962,Kinetic Brave Financial,SGODSLMLWZ56,KBF,SGX,KBF:SGX,SG,TELECOM,6474,1994-02-17,ACTIVE,LISTINGS_A
PUB0004270,Nimble Uni Medical,NLYNXQHAWXIK,NUM,Euronext,NUM:Euronext,NL,HEALTHCARE,19707,1997-02-13,ACTIVE,LISTINGS_A
PUB0002140,Terra Stellar Platforms,SGRDX20VCIOX,TSP,SGX,TSP:SGX,SG,TECH,1099,20-Sep-1998,ACTIVE,LISTINGS_B
PUB0001987,Sigma Sapphire Banking,DEGD8PNPQCXD,SSB3,XETRA,SSB3:XETRA,DE,TECH,14012,01-Feb-2021,ACTIVE,LISTINGS_B
PUB0005637,Ruby Sharp AI,GBDHL3VEPU5X,RSA,LSE,RSA:LSE,GB,CONSUMER,20076,2003-05-06,ACTIVE,LISTINGS_A
PUB0000186,Open Emerald Technologies,SGT9ZWLCIQKR,OET,SGX,OET:SGX,SG,TECH,43510,1993-01-03,ACTIVE,LISTINGS_A
PUB0005812,Delta Fresh Networks,HKFQ5964GI4K,DFN1,HKEX,DFN1:HKEX,HK,FINANCE,8327,20/03/2001,ACTIVE,MANUAL
PUB0005750,Pearl Zenith Services,DESDIS40933Q,PZS,XETRA,PZS:XETRA,DE,INDUSTRIALS,11503,29-Nov-2017,ACTIVE,LISTINGS_B
PUB0003651,Lambda Mono Consulting,NLIBXKFL8KRY,LMC,Euronext,LMC:Euronext,NL,REAL_ESTATE,8615,2011-12-28,ACTIVE,MANUAL
PUB0005805,Nexus Uni Energy,DEWTA8QI398U,NUE1,XETRA,NUE1:XETRA,DE,TELECOM,8457,20180201,ACTIVE,LISTINGS_A
PUB0002629,Smart Prime AI,GBJOFNZHUF8T,SPA,LSE,SPA:LSE,GB,INDUSTRIALS,8429,2022-03-30,ACTIVE,MANUAL
PUB0004343,Nano Cosmic Systems,USWBTPN4OW7R,,NYSE,,US,FINANCE,7654,20160513,DELISTED,LISTINGS_A
PUB0000484,Jade Sigma Software,DEBP5P6NCQXI,JSS,XETRA,JSS:XETRA,DE,HEALTHCARE,7714,19930321,ACTIVE,LISTINGS_A
PUB0003622,Free Advanced Med,HK42D1D5LJ1I,FAM1,HKEX,FAM1:HKEX,HK,CONSUMER,61360,1990-06-27,ACTIVE,LISTINGS_A
PUB0004639,Cosmic Gamma Industries,NLWTSUP0AAUW,CGI1,Euronext,CGI1:Euronext,NL,FINANCE,93495,1994-05-13,ACTIVE,LISTINGS_A
PUB0004224,Advanced Poly Finance,USCI8XK0WULS,APF1,NASDAQ,APF1:NASDAQ,US,FINANCE,7921,1992-08-28,ACTIVE,LISTINGS_B
PUB0004277,Theta Zenith Enterprises,GBI1CEHBUHDQ,TZE,LSE,TZE:LSE,GB,HEALTHCARE,52425,20200129,DELISTED,LISTINGS_A
PUB0002836,Sharp Delta Life Sciences,SGHPTMF6EY5A,SDL,SGX,SDL:SGX,SG,ENERGY,2060,1992-05-02,ACTIVE,LISTINGS_A
PUB0003154,Quick Granite Corp,CH8FHCBT5E3R,QGC,SIX,QGC:SIX,CH,ENERGY,7072,2002-03-18,ACTIVE,LISTINGS_A
PUB0001476,Dynamic Topaz Energy,GB15FNBGNCMI,DTE,LSE,DTE:LSE,GB,REAL_ESTATE,10951,2006-11-12,ACTIVE,LISTINGS_A
PUB0000902,Central Nano Global,GBCGQE6T5OIY,CNG1,LSE,CNG1:LSE,GB,FINANCE,1088,2013-11-12,ACTIVE,LISTINGS_A
PUB0005114,Swift Cosmic Therapeutics,CHZI1J6C9OEU,SCT3,SIX,SCT3:SIX,CH,CONSUMER,2709,2006-07-10,ACTIVE,MANUAL
PUB0002396,Nexus Multi Global,GB6HMQ69MBBN,NMG,LSE,NMG:LSE,GB,TECH,3742,1994-06-09,ACTIVE,LISTINGS_A
PUB0002407,Emerald Quick Systems,NLDYEO5A821Q,EQS1,Euronext,EQS1:Euronext,NL,HEALTHCARE,16679,13-Jul-2005,ACTIVE,LISTINGS_B
PUB0003717,Neural Terra Health,CHLAPL6UGPAM,NTH,SIX,NTH:SIX,CH,INDUSTRIALS,63595,2013-11-18,ACTIVE,LISTINGS_A
PUB0004117,Nano Right Life Sciences,SGYUL51YNMOM,NRL1,SGX,NRL1:SGX,SG,FINANCE,10708,1995-02-09,ACTIVE,LISTINGS_A
PUB0001659,Solar Core Diagnostics,HKOILCRC1WZ5,SCD2,HKEX,SCD2:HKEX,HK,,"93,242",1990-06-11,ACTIVE,LISTINGS_A
PUB0000946,Digital Amber Diagnostics,DEEWABNRPM4A,DAD,XETRA,DAD:XETRA,DE,HEALTHCARE,78270,2020-03-28,ACTIVE,LISTINGS_B
PUB0002835,Pure Pyro Wellness,DEW23W9PZXXE,PPW3,XETRA,PPW3:XETRA,DE,CONSUMER,$103477,2020-01-06,ACTIVE,LISTINGS_A
PUB0001460,Theta Stellar Solutions,SGT8YROGVK0G,TSS2,SGX,TSS2:SGX,SG,HEALTHCARE,"10,445",2012-05-09,ACTIVE,LISTINGS_A
PUB0000083,Sapphire Uni Dynamics,SG6874MV5J3J,SUD,SGX,SUD:SGX,SG,TECH,5187,1998-07-14,ACTIVE,LISTINGS_A
PUB0001270,Multi Rapid Digital,USVTRAAJDOSA,MRD,NYSE,MRD:NYSE,US,TECH,7073,2010-09-23,ACTIVE,LISTINGS_A
PUB0000180,Right Emerald Industries,US0OM15WKUR3,REI,NYSE,REI:NYSE,US,FINANCE,4253,1994-04-05,ACTIVE,LISTINGS_A
PUB0002225,Global Topaz Diagnostics,HKAA806XPWNI,GTD2,HKEX,GTD2:HKEX,HK,HEALTHCARE,"1,577",19-Sep-2023,ACTIVE,LISTINGS_B
PUB0001331,Cloud Right Consulting,GBUR3KZZUK4K,CRC,LSE,CRC:LSE,GB,CONSUMER,1872,1997-03-22,ACTIVE,LISTINGS_B
PUB0003474,Cosmic Neural Insurance,USN3CS2UWB5E,CNI2,NYSE,CNI2:NYSE,US,TECH,13457,2012-04-19,ACTIVE,LISTINGS_A
PUB0000272,True Unified Wealth,USNOU1N2QTTT,TUW,NYSE,TUW:NYSE,US,TECH,11046,1994-01-14,ACTIVE,LISTINGS_A
PUB0003376,Granite Ultra Finance,GBUUPXJ0160L,GUF,LSE,GUF:LSE,GB,INDUSTRIALS,2919,1997-02-11,ACTIVE,LISTINGS_A
PUB0000233,Nexus Beta Payments,SGMGTBV9WK0X,NBP,SGX,NBP:SGX,SG,TECH,11535,2015-07-19,ACTIVE,LISTINGS_A
PUB0005804,Unified Beta Enterprises,HKTV22JBON7O,UBE1,HKEX,UBE1:HKEX,HK,HEALTHCARE,563,03-Jul-2008,ACTIVE,LISTINGS_B
PUB0001691,Advanced Rapid Analytics,HKY8FHKXK95U,ARA,HKEX,ARA:HKEX,HK,CONSUMER,6264,17-Feb-1996,ACTIVE,LISTINGS_B
PUB0005120,Cyber Free Solutions,NLQ35CMHOM69,CFS1,Euronext,CFS1:Euronext,NL,TECH,$5166,2015-03-27,ACTIVE,LISTINGS_B
PUB0000635,Bold Solar Financial,USC7N09LF3Q8,BSF,NYSE,BSF:NYSE,US,UTILITIES,119148,2003-01-03,ACTIVE,LISTINGS_B
PUB0001392,Fast Alpha Services,GBYKB4J3D39P,FAS,LSE,FAS:LSE,GB,TELECOM,"$29,324",19910919,ACTIVE,LISTINGS_A
PUB0005066,Pure Bold Medical,CH0P4C74Q9XH,PBM,SIX,PBM:SIX,CH,CONSUMER,30364,16-Sep-2018,ACTIVE,LISTINGS_B
PUB0003128,Terra Bold Dynamics,HK72BY12ME7Z,TBD2,HKEX,TBD2:HKEX,HK,HEALTHCARE,"10,055",2020-01-05,ACTIVE,LISTINGS_A
PUB0005665,Topaz Zenith Therapeutics,SGXB97TXIB1H,TZT,SGX,TZT:SGX,SG,TECH,7875,1991-01-22,ACTIVE,LISTINGS_A
PUB0001590,Vital Beta Labs,NLYG936ZINCF,VBL,Euronext,VBL:Euronext,NL,TECH,27400,1996-01-03,ACTIVE,LISTINGS_A
PUB0004108,Marble Aero Innovations,NLCN2770JTEW,MAI2,Euronext,MAI2:Euronext,NL,TECH,3140,25-Jun-2022,ACTIVE,LISTINGS_B
PUB0004784,Prism True Medical,SGIFF33C8KT9,PTM,SGX,PTM:SGX,SG,TECH,9206,2013-10-30,ACTIVE,LISTINGS_A
PUB0000569,Opal Synapse Enterprises,SGRLA36HQVLA,OSE,SGX,OSE:SGX,SG,ENERGY,5995,1992-11-28,ACTIVE,MANUAL
PUB0004061,Prism Sharp International,NL0I8IUUIEPY,PSI1,Euronext,PSI1:Euronext,NL,TECH,8099,18-Jun-2004,ACTIVE,LISTINGS_B
PUB0001069,Helix Innovative Financial,SG7Z9Y6UK2TQ,HIF,SGX,HIF:SGX,SG,HEALTHCARE,$32801,2003-12-29,ACTIVE,LISTINGS_A
PUB0003085,Hyper Agile AI,CHM57V70QWSY,HAA,SIX,HAA:SIX,CH,CONSUMER,N/A,2019-10-24,ACTIVE,LISTINGS_A
PUB0001126,Quartz Zenith Solutions,USED6VACQMI0,QZS,NYSE,QZS:NYSE,US,TECH,"4,801",2008-10-23,ACTIVE,MANUAL
PUB0002314,Bright Right Health,CH1FJ49KYXE6,BRH1,SIX,BRH1:SIX,CH,HEALTHCARE,8304,2004-12-12,ACTIVE,LISTINGS_A
PUB0003124,Core Crystal Industries,DE3M1ROX2B3B,CCI2,XETRA,CCI2:XETRA,DE,TECH,33016,2015-07-02,ACTIVE,MANUAL
PUB0002036,Ruby Matrix Wealth,SGOHP8TM9TQX,RMW1,SGX,RMW1:SGX,SG,CONSUMER,"6,140",1997-09-03,ACTIVE,LISTINGS_A
PUB0002631,Sigma Fast Networks,CHPQLZT0A5VC,SFN,SIX,SFN:SIX,CH,CONSUMER,8973,2016-01-15,ACTIVE,LISTINGS_A
PUB0001895,Delta Zenith Group,CH7LH9B1VCZJ,DZG,SIX,DZG:SIX,CH,UTILITIES,49238,2001-08-07,ACTIVE,LISTINGS_B
PUB0004215,Free Cloud Analytics,USEQD290N88S,FCA2,NASDAQ,FCA2:NASDAQ,US,CONSUMER,"51,494",2005-05-15,ACTIVE,LISTINGS_B
PUB0004586,Vital Alpha Global,SGOUU5WAZYKO,VAG,SGX,VAG:SGX,SG,FINANCE,6394,20220110,ACTIVE,LISTINGS_A
PUB0005139,Fair Agile Pharma,SGMGC2QI1CX5,FAP2,SGX,FAP2:SGX,SG,REAL_ESTATE,7153,2004-03-16,ACTIVE,LISTINGS_A
PUB0002045,Open Pearl Labs,US2S1CJL8EI4,OPL,NASDAQ,OPL:NASDAQ,US,HEALTHCARE,2954,24-Jun-1996,ACTIVE,LISTINGS_B
PUB0003421,Data Vector Insurance,NLUMVGBAX5G5,DVI1,Euronext,DVI1:Euronext,NL,HEALTHCARE,49760,19920505,ACTIVE,LISTINGS_A
PUB0002496,Vector Integrated Services,US3B4ZOFW98J,VIS,NASDAQ,VIS:NASDAQ,US,TECH,17215,2015-10-25,ACTIVE,LISTINGS_A
PUB0001070,Next Swift Digital,CHMVDEN5D3AA,NSD,SIX,NSD:SIX,CH,TECH,"10,971",2021-05-19,ACTIVE,LISTINGS_A
PUB0001059,Prism Bold Innovations,USKZ30XDTO8E,PBI,NASDAQ,PBI:NASDAQ,US,UTILITIES,8102,2001-11-08,ACTIVE,LISTINGS_A
PUB0002483,Data Ruby Technologies,HKY58KMS66DJ,DRT1,HKEX,DRT1:HKEX,HK,TECH,4199,2020-01-20,ACTIVE,MANUAL
PUB0002652,Ultra Theta Healthcare,NLC8GXY1H8PB,UTH,Euronext,UTH:Euronext,NL,TECH,45443,19991118,ACTIVE,LISTINGS_A
PUB0001602,Matrix Amber Systems,USZXSQJYUB4A,MAS,NYSE,MAS:NYSE,US,HEALTHCARE,42071,2012-10-02,ACTIVE,LISTINGS_A
PUB0000855,Aqua Helix Therapeutics,USDHRJMIVFWB,AHT1,NYSE,AHT1:NYSE,US,TECH,$8220,26-Jan-2010,ACTIVE,LISTINGS_B
PUB0000512,Lambda Quick Life Sciences,SGKIUZRX0EGB,LQL,SGX,LQL:SGX,SG,TECH,2727,24-Jan-2001,ACTIVE,LISTINGS_B
PUB0001722,Uni Sharp International,DEXX3EW3OW31,USI1,XETRA,USI1:XETRA,DE,TECH,8524,2007-10-18,ACTIVE,LISTINGS_A
PUB0004628,Premier Ultra Solutions,NLSC9W1GZRQJ,PUS,Euronext,PUS:Euronext,NL,TECH,29693,2006-07-09,ACTIVE,LISTINGS_A
PUB0005744,True Brave Insurance,USQYP3QTD4VT,TBI1,NYSE,TBI1:NYSE,US,TECH,6686,2010-09-09,DELISTED,MANUAL
PUB0002112,Poly Onyx Therapeutics,SGEWKVL1011F,POT,SGX,POT:SGX,SG,REAL_ESTATE,2235,2005-10-25,ACTIVE,LISTINGS_A
PUB0001434,Dynamic Solar Global,SGAV7QZTA1ZM,DSG,SGX,DSG:SGX,SG,TECH,9186,1995-02-15,ACTIVE,LISTINGS_A
PUB0001351,Just Diamond Services,SGPGGM9Q4WM5,JDS,SGX,JDS:SGX,SG,TECH,41927,1996-08-20,ACTIVE,LISTINGS_A
PUB0004925,Rapid Theta Corp,GBDO9R1BZCDU,RTC2,LSE,RTC2:LSE,GB,TECH,13166,2013-09-06,ACTIVE,MANUAL
PUB0001163,Nimble Brave Networks,,NBN,Euronext,NBN:Euronext,NL,TECH,60275,07-Oct-2007,ACTIVE,LISTINGS_B
PUB0004542,Micro Prism Medical,GBQU5S2PRJQU,,LSE,,GB,INDUSTRIALS,8492,1996-11-24,ACTIVE,LISTINGS_A
PUB0004570,Free Topaz Networks,GBVXFTNLFRTC,FTN,LSE,FTN:LSE,GB,ENERGY,10235,11/23/2021,ACTIVE,MANUAL
PUB0004665,Meta Multi Dynamics,NLO1GIQJ7Z11,MMD2,Euronext,MMD2:Euronext,NL,INDUSTRIALS,13805,2009-03-22,ACTIVE,LISTINGS_B
PUB0003441,Pearl Beta Corp,DEHSXRN1W9XX,PBC1,XETRA,PBC1:XETRA,DE,INDUSTRIALS,"3,340",1996-07-18,ACTIVE,LISTINGS_A
PUB0001355,Real True Insurance,SGS1XF4XJZXB,RTI,SGX,RTI:SGX,SG,OTHER,13878,2016-03-15,ACTIVE,LISTINGS_A
PUB0000798,Sapphire Diamond Wellness,US2W8ENUIS88,SDW,NASDAQ,SDW:NASDAQ,US,CONSUMER,3407,01/19/2004,DELISTED,MANUAL
PUB0000956,Poly Quantum Advisory,HKT57X17WLFG,PQA,HKEX,PQA:HKEX,HK,ENERGY,78503,20140814,ACTIVE,LISTINGS_A
PUB0004560,Kinetic Pure Bio,SGFENUD6G9EA,KPB,SGX,KPB:SGX,SG,TECH,21326,08-Feb-1993,ACTIVE,LISTINGS_B
PUB0005317,Clear Open Med,SGV44J57TRTJ,COM,SGX,COM:SGX,SG,TECH,4811,2014-08-01,ACTIVE,LISTINGS_A
PUB0002074,Lunar Fast Labs,SGSII32K0UO3,LFL,SGX,LFL:SGX,SG,OTHER,8353,1998-08-17,ACTIVE,LISTINGS_A
PUB0001533,Micro True Group,SGWFHGQJ0GEB,MTG,SGX,MTG:SGX,SG,,14412,1993-01-12,ACTIVE,LISTINGS_A
PUB0005204,Solar Theta Digital,USXD9R7P45B3,STD4,NASDAQ,STD4:NASDAQ,US,ENERGY,3980,16-Jun-2002,ACTIVE,LISTINGS_B
PUB0004606,Vector Right Diagnostics,HK3OWOB1WLE2,VRD,HKEX,VRD:HKEX,HK,ENERGY,9575,2001-07-23,ACTIVE,LISTINGS_B
PUB0002433,Fair Digital Global,USA9SLT8QUKF,FDG,NYSE,FDG:NYSE,US,HEALTHCARE,24475,04-Jul-2010,DELISTED,LISTINGS_B
PUB0005715,Bold Beta Health,GBLA0RRP2H92,BBH,LSE,BBH:LSE,GB,,57975,03-Jan-2016,ACTIVE,LISTINGS_B
PUB0005927,Meta Lunar Med,NL0LI2NHU9ET,MLM,Euronext,MLM:Euronext,NL,CONSUMER,3250,2018-06-15,ACTIVE,LISTINGS_A
PUB0004717,Lunar Kinetic Group,NLM6BK217IHE,LKG,Euronext,LKG:Euronext,NL,UTILITIES,10561,01/26/2008,ACTIVE,MANUAL
