investor_id,investor_name_canonical,investor_type,hq_country,founded_year,aum_usd_m,is_active,source_system,last_updated_ts_raw
INV0000517,Sirius Associates,VC,CA,1994,380,Y,REF_FEED_B,12-Nov-2022 18:49:25
INV0003589,Goldpoint Evergreen Fund,VC,DE,1967,13614,N,REF_FEED_A,2022-11-06 22:44:52
INV0002251,Sigma Equity,VC,JP,1979,447,Y,REF_FEED_A,2023-10-30 12:29:38
INV0018162,Catalyst Stellar Private Equity,PE,,1957,7294,Y,REF_FEED_B,2023-07-03 14:02:46
INV0001458,Vector Capital Partners,VC,SE,2002,383,Y,REF_FEED_A,1651024230000
INV0004557,Beta Quantum Associates,PE,BE,2015,1886,Y,MANUAL,2024-08-20 00:11:42
INV0007517,Valleypoint Kinetic Group,PE,GB,2009,661,Y,REF_FEED_B,01-Apr-2022 06:50:02
INV0020976,Endeavor Redwood Ventures,VC,IE,1953,1480,N,REF_FEED_B,12-Mar-2024 00:40:40
INV0018689,Guardian Terra Growth Partners,ANGEL,SE,1960,9975,Y,REF_FEED_B,2023-03-15 23:42:07
INV0013759,Majestic Unity Management,VC,JP,1951,3335,Y,REF_FEED_A,2024-04-04 00:34:54
INV0003352,Terra Jupiter Investment Partners,HEDGE_FUND,DE,2000,1585,Y,MANUAL,2023-08-11 15:05:49
INV0019138,Polaris Royal Management,ANGEL,IE,1991,2320,Y,REF_FEED_B,07-May-2023 09:59:55
INV0002169,Cascade Vertex Fund,VC,DK,1999,10149,Y,REF_FEED_B,29-Oct-2023 03:43:16
INV0022512,Ironwood Nexus Fund,VC,LU,1991,17563,Y,MANUAL,2024-07-22 15:02:39
INV0005475,Lakefront Unity Capital,VC,CH,2001,1996,Y,REF_FEED_B,2022-08-19 19:57:04
INV0012137,Empire Spectrum Management,SOVEREIGN_FUND,NO,1999,9224,Y,MANUAL,2022-06-18 13:33:08
INV0006600,Endeavor Global Management,PE,AU,1992,5259,Y,REF_FEED_B,2024-09-10 19:16:51
INV0017356,Eclipse Investment Partners Capital,VC,FR,1969,1513,Y,REF_FEED_A,2023-02-03 21:59:01
INV0003190,Evergreen Ascend Investment Partners,PE,AE,2032,5564,Y,REF_FEED_A,2022-09-10 12:34:14
INV0001057,Pinnacle Fusion Capital Partners,VC,DK,1976,$1881,Y,REF_FEED_B,14-Jun-2023 14:53:07
INV0016812,Global Beacon Equity,VC,BE,1968,5007,Y,REF_FEED_B,01-May-2023 09:44:23
INV0020028,Synergy Jubilee Equity,VC,NO,1969,4694,Y,REF_FEED_A,1702473532000
INV0013170,Whitehorse Insight Investment Partners,HEDGE_FUND,NL,2000,17634,Y,REF_FEED_A,2023-11-12 06:39:04
INV0010773,Aurora Noble Associates,VC,IE,1981,1707,Y,MANUAL,2023-08-02 21:43:08
INV0008241,Guardian Summit Advisors,ANGEL,US,1995,4624,Y,REF_FEED_B,19-May-2024 21:50:15
INV0004521,Mountainview Pinnacle Asset Management,PE,CA,2000,11398,Y,MANUAL,2024-12-28 21:10:43
INV0005099,Atlas Vertex Fund,PE,SG,2018,1010,Y,REF_FEED_B,16-Mar-2024 11:18:38
INV0013366,Kings Northbridge Associates,ANGEL,SG,1985,35383,Y,REF_FEED_A,2023-12-21 02:30:19
INV0014418,Pacific Eclipse Equity,VC,NO,1994,3231,Y,REF_FEED_A,2022-02-24 00:07:30
INV0015795,Lighthouse Redwood Group,VC,AU,2020,3083,Y,REF_FEED_A,2024-12-18 06:35:34
INV0024239,Whitehorse Aurora Management,ANGEL,BE,1969,12873,Y,REF_FEED_A,2023-01-12 06:34:00
INV0003635,Keystone Jubilee Capital Partners,VC,DK,2015,1725,Y,REF_FEED_B,2022-10-09 23:20:07
INV0007842,Stellar Beta Capital Partners,SOVEREIGN_FUND,,1988,2421,Y,REF_FEED_A,2024-01-26 06:50:52
INV0019588,Midland Majestic Private Equity,PE,DE,1958,4266,Y,REF_FEED_A,2022-03-29 13:04:15
INV0023285,Titan Ascend Capital,VC,DK,1984,13663,Y,REF_FEED_A,2023-11-14 22:21:04
INV0000853,Jubilee Capital,VC,SG,1957,12666,Y,REF_FEED_A,2022-11-02 19:56:05
INV0020729,Zenith Luminous Equity,VC,AE,2005,3933,Y,REF_FEED_A,2022-04-06 07:38:45
INV0018009,Ignite Terra Holdings,PE,FI,1970,1383,Y,REF_FEED_A,1727420318000
INV0012432,Redwood Horizon Capital,VC,DE,1966,198802,Y,MANUAL,07/04/2022 22:01:50
INV0006070,Guardian Sirius Asset Management,VC,CA,1977,714,N,REF_FEED_B,2022-08-03 05:33:53
INV0024527,Oakwood Northstar Holdings,VC,SE,2010,1930,Y,REF_FEED_B,11-Aug-2024 15:36:48
INV0006875,Noble Ignite Holdings,VC,DE,2013,9435,Y,MANUAL,05/04/2024 17:51:44
INV0024186,Redwood Highland Associates,PE,SG,1987,4532,Y,REF_FEED_A,2023-06-02 10:46:27
INV0024556,Summit Global Growth Partners,PE,IE,1972,3676,Y,REF_FEED_A,2024-02-27 00:40:31
INV0005118,Titan Alpha Fund,PE,US,1981,29655,N,REF_FEED_B,27-May-2024 08:23:55
INV0019635,Kinetic Sterling Capital Partners,VC,AU,1953,1439,Y,REF_FEED_A,2022-02-12 04:19:44
INV0015667,Pacific Vector Private Equity,PE,LU,2010,250,Y,REF_FEED_B,23-Feb-2023 05:25:08
INV0002560,Whitehorse Capital Partners,CORP_VENTURE,IN,1987,679,Y,REF_FEED_B,2022-04-18 21:18:57
INV0023920,Prime Summit Associates,PE,AE,1961,1716,Y,REF_FEED_A,2023-06-01 14:52:33
INV0002749,Northstar Phoenix Management,CORP_VENTURE,SG,1991,832,Y,REF_FEED_B,24-May-2022 05:22:54
INV0011989,Greenfield Ironwood Private Equity,HEDGE_FUND,JP,1957,511,Y,REF_FEED_A,2024-05-04 02:23:27
INV0018928,Liberty Goldpoint Partners,PE,IE,1953,$4472,Y,REF_FEED_A,2024-11-06 07:01:13
INV0006211,Apex Jubilee Associates,PE,CN,1966,10728,Y,REF_FEED_A,2024-02-22 13:54:22
INV0009943,Orion Venture Associates,VC,GB,1952,3986,N,REF_FEED_A,2024-06-24 19:17:45
INV0020538,Delta Northstar Private Equity,SOVEREIGN_FUND,GB,1979,4214,Y,REF_FEED_A,2022-03-03 06:20:10
INV0023809,Meridian Goldpoint Investment Partners,VC,NO,1978,6320,Y,REF_FEED_B,17-Apr-2023 22:27:34
INV0010629,Apex Stellar Equity,CORP_VENTURE,SE,1983,2637,Y,REF_FEED_A,2023-06-19 10:15:11
INV0017289,Spectrum Whitehorse Associates,ANGEL,AU,2010,832,Y,REF_FEED_A,2022-05-20 21:57:58
INV0005924,Imperial Stellar Equity,HEDGE_FUND,SE,2011,13047,Y,REF_FEED_B,13-Jan-2024 15:39:40
INV0018217,Blackridge Valleypoint Private Equity,VC,CH,2017,13894,Y,REF_FEED_A,2023-05-23 15:07:04
INV0008901,Southpoint Delta Capital,PE,JP,2003,595,Y,REF_FEED_B,2023-07-06 00:15:31
INV0018007,Spectrum National Ventures,VC,CA,2016,2665,Y,MANUAL,2023-01-16 01:31:17
INV0021114,Prime Jupiter Investment Partners,CORP_VENTURE,IE,1978,2682,Y,MANUAL,2023-08-13 19:53:29
INV0004443,Legacy Prime Equity,VC,AE,1999,15281,Y,REF_FEED_B,04-Oct-2022 16:01:36
INV0002347,Oakwood Partners,VC,SE,1984,2180,Y,REF_FEED_B,24-Feb-2024 10:25:12
INV0002326,Beta Momentum Investments,VC,CH,2002,4782,N,REF_FEED_A,2024-02-17 23:09:51
INV0000284,Ascend Noble Asset Management,VC,NO,2021,444,Y,MANUAL,09/11/2022 03:10:06
INV0018359,Polaris Cedarpoint Partners,SOVEREIGN_FUND,CN,1961,4743,Y,REF_FEED_A,1727726327000
INV0024769,Kinetic Lowland Group,PE,FR,1958,3181,Y,REF_FEED_B,17-May-2023 06:16:51
INV0021300,Guardian Spectrum Associates,HEDGE_FUND,AE,1964,2294,Y,REF_FEED_B,18-May-2023 02:57:38
INV0020020,Ironwood Empire Fund,VC,BE,1994,1910,Y,REF_FEED_A,2022-02-16 17:13:44
INV0001685,Ascend Ventures,VC,IE,2014,2382,Y,REF_FEED_A,2024-12-30 00:57:14
INV0006626,Ignite Midland Holdings,VC,GB,2015,8337,Y,REF_FEED_A,2023-05-25 19:58:31
INV0017009,Stellar Mountainview Investments,PE,GB,1988,731,Y,REF_FEED_B,06-Nov-2022 05:25:06
INV0004411,Sigma Lowland Fund,PE,IE,1965,"5,677",Y,REF_FEED_A,2022-06-30 21:21:44
INV0008142,Crown Mountainview Associates,VC,US,1950,470,Y,MANUAL,03/04/2023 10:52:59
INV0008859,Nexus Granite Investments,SOVEREIGN_FUND,AU,1976,"18,276",Y,REF_FEED_B,14-Jun-2023 05:32:58
INV0023987,Unity Riverside Growth Partners,ANGEL,CA,1999,870,Y,REF_FEED_A,2024-11-06 05:22:08
INV0011243,Cascade Lakefront Partners,VC,FI,1953,"4,795",Y,REF_FEED_A,2022-10-28 17:12:43
INV0016426,Zenith Luminous Holdings,PE,CA,1977,1593,Y,REF_FEED_A,2023-10-16 11:13:36
INV0009654,Genesis Nova Ventures,VC,SE,1971,400,Y,REF_FEED_A,2024-07-25 13:51:49
INV0012035,Goldpoint Greenfield Investment Partners,VC,FI,2004,6711,Y,MANUAL,2022-07-20 03:18:15
INV0022810,Bluerock Omega Capital,CORP_VENTURE,CN,1952,1291,Y,MANUAL,2023-07-14 01:41:49
INV0021135,Matrix Cascade Group,PE,DE,1984,6450,Y,REF_FEED_A,1654997259000
INV0012274,Nova Keystone Ventures,PE,NL,1953,2655,Y,MANUAL,2023-06-12 01:05:56
INV0010229,Quantum Harbor Group,PE,CA,2013,2202,Y,REF_FEED_A,2022-08-14 03:23:59
INV0000964,Kinetic Jubilee Management,VC,JP,1981,912,Y,REF_FEED_A,2022-02-02 15:39:33
INV0021217,Jupiter Olympic Equity,PE,FI,1983,8356,Y,REF_FEED_A,2024-09-25 23:06:58
INV0012537,Noble Delta Equity,VC,SG,1960,2788,Y,REF_FEED_B,18-Jun-2022 21:38:41
INV0001104,Liberty Advisors,PE,CN,1968,4095,Y,REF_FEED_A,2023-12-04 21:10:52
INV0021252,Oakwood Riverside Fund,CORP_VENTURE,SG,2021,4536,Y,MANUAL,2022-02-27 17:57:47
INV0012607,Goldpoint Lighthouse Fund,VC,BE,1960,1476,Y,REF_FEED_A,2024-07-27 08:29:19
INV0003278,Genesis Nexus Equity,PE,AE,1965,1375,Y,REF_FEED_B,26-Apr-2022 01:15:59
INV0000627,Endeavor Greenfield Investments,HEDGE_FUND,AE,1982,5200,Y,REF_FEED_A,2024-12-28 13:27:45
INV0019986,Lighthouse Nova Equity,PE,AU,1978,3126,Y,REF_FEED_A,2022-12-14 10:19:30
INV0010982,Sterling Venture Equity,PE,GB,1979,3416,Y,MANUAL,2023-01-23 05:24:22
INV0016805,Pacific Ascend Associates,CORP_VENTURE,CN,2005,322,Y,MANUAL,23/02/2024 15:05:14
INV0006848,Noble Nexus Investment Partners,CORP_VENTURE,IE,1993,2839,Y,MANUAL,06/25/2023 13:15:15
INV0006309,Riverside Regal Investment Partners,ANGEL,AE,1975,20517,Y,REF_FEED_B,09-Dec-2022 04:35:09
INV0005935,Summit Zenith Associates,PE,JP,1996,3521,Y,REF_FEED_B,2024-08-03 05:42:56
INV0015560,Momentum Orion Holdings,SOVEREIGN_FUND,NO,1962,363,Y,REF_FEED_B,09-May-2023 01:11:00
INV0020988,Stratos Jubilee Fund,VC,CA,1953,8964,Y,REF_FEED_A,2022-10-27 12:32:44
INV0019450,Regal Equity Fund,CORP_VENTURE,BE,2009,1053,N,REF_FEED_A,2024-11-02 15:24:38
INV0013979,Majestic Fusion Associates,ANGEL,LU,1958,$18098,Y,REF_FEED_B,2022-09-14 14:10:43
INV0023685,Aurora Ascend Investment Partners,VC,LU,1967,4214,Y,MANUAL,2024-09-22 01:46:38
INV0022122,Kings Unity Group,SOVEREIGN_FUND,AU,2015,780,N,REF_FEED_A,2022-11-12 06:35:18
INV0003464,Imperial Quantum Equity,ANGEL,SE,1992,1162,Y,REF_FEED_B,05-Mar-2023 23:44:34
INV0010753,Keystone Zenith Fund,VC,CA,2021,889,Y,REF_FEED_A,2022-04-27 13:52:50
INV0008744,Quantum Spectrum Advisors,VC,GB,1995,3265,Y,REF_FEED_B,09-Aug-2022 10:26:39
INV0010671,Summit Catalyst Asset Management,VC,SE,1957,253,Y,REF_FEED_A,2022-04-09 04:01:39
INV0011925,Noble Crown Fund,PE,IN,1952,7330,Y,MANUAL,09/24/2022 11:33:22
INV0010423,Terra Highland Investment Partners,VC,NO,1980,6214,Y,REF_FEED_A,2024-07-12 23:03:30
INV0005497,Gamma Stellar Holdings,PE,AU,1952,$1180,Y,MANUAL,03/10/2022 04:26:55
INV0010373,Cedarpoint Pinehill Equity,PE,CA,2001,461,Y,REF_FEED_A,2023-12-21 21:45:41
INV0002085,Global Capital Partners,VC,CH,1966,5416,Y,REF_FEED_A,2022-02-18 20:58:43
INV0004085,Sterling Partner,VC,SE,2021,481,Y,REF_FEED_B,2023-08-08 16:02:17
INV0006831,Global Keystone Holdings,PE,NL,2010,1910,Y,REF_FEED_A,2022-10-31 00:30:28
INV0008529,Beacon Crown Asset Management,SOVEREIGN_FUND,FI,1984,3001,Y,REF_FEED_B,26-May-2024 06:47:38
INV0002010,Terra Riverside Advisors,VC,DK,1995,37645,Y,REF_FEED_A,2023-10-23 12:04:51
INV0018519,Silverstone Granite Private Equity,VC,DK,2021,9136,Y,REF_FEED_B,03-Mar-2024 14:04:33
INV0000260,Jupiter Partners,HEDGE_FUND,NO,1972,43674,N,REF_FEED_A,2022-04-26 02:44:33
INV0013288,Olympic Quantum Private Equity,ANGEL,DK,1977,577,N,MANUAL,2023-02-07 06:24:38
INV0007908,Goldpoint Vanguard Management,ANGEL,CH,1998,19477,Y,REF_FEED_A,1689458320000
INV0023671,Cedarpoint National Capital Partners,PE,,2008,2012,Y,MANUAL,2022-11-24 15:24:50
INV0020191,Granite Stellar Growth Partners,VC,DE,1965,631,Y,REF_FEED_A,2023-03-21 05:10:39
INV0022303,Beta Alpha Associates,CORP_VENTURE,NL,2003,14351,Y,REF_FEED_B,26-May-2023 03:17:40
INV0022503,Sigma Polaris Capital,HEDGE_FUND,BE,2014,3434,Y,REF_FEED_B,31-Oct-2024 14:40:16
INV0021590,Noble Kings Fund,PE,NL,2012,218,Y,REF_FEED_B,24-Sep-2023 22:23:34
INV0014983,Stellar Westwood Investment Partners,VC,SE,1989,2292,Y,MANUAL,03/10/2023 18:21:35
INV0009827,Capital Eclipse Partners,VC,IN,2017,1535,Y,REF_FEED_B,2022-01-26 18:54:00
INV0001941,Sterling Northstar Fund,VC,DE,1993,13727,Y,REF_FEED_B,20-Jul-2024 18:14:07
INV0010245,Regal Diamond Private Equity,VC,JP,1994,870,Y,REF_FEED_A,2022-06-26 21:08:46
INV0013839,Vanguard Prime Asset Management,VC,IN,1990,9060,Y,REF_FEED_A,2023-12-04 04:13:17
INV0023120,Gamma Royal Capital Partners,ANGEL,CH,1983,99,Y,REF_FEED_A,2024-11-21 23:25:10
INV0019408,Bluerock Southpoint Investment Partners,CORP_VENTURE,IN,1954,4372,Y,MANUAL,2024-08-09 01:16:51
INV0011317,Jupiter Coastal Fund,PE,NL,1970,2524,Y,REF_FEED_A,2024-11-16 18:51:34
INV0022549,Momentum Stellar Associates,CORP_VENTURE,DE,1962,19361,Y,REF_FEED_A,1685847438000
INV0003687,Guardian Ventures,VC,SG,1988,57406,Y,REF_FEED_A,2022-02-27 04:33:15
INV0016511,Ironwood Empire Partners,VC,DK,1980,1681,Y,REF_FEED_B,25-Feb-2024 20:34:48
INV0016544,Empire Regal Associates,HEDGE_FUND,CH,1996,2506,Y,REF_FEED_A,2022-04-09 06:21:55
INV0021461,Synergy Bluerock Partners,PE,BE,1999,1134,Y,REF_FEED_A,2022-11-06 16:00:55
INV0008342,Titan Keystone Capital Partners,VC,IN,2015,7686,Y,REF_FEED_A,2024-12-11 11:05:19
INV0008011,Summit Cascade Investments,ANGEL,IE,2002,3678,Y,REF_FEED_B,17-Mar-2024 03:18:10
INV0005930,Blackridge Empire Private Equity,PE,IE,2017,1826,Y,REF_FEED_A,2023-02-10 05:41:58
INV0010064,Midland Vertex Capital,SOVEREIGN_FUND,CN,2004,18064,Y,REF_FEED_A,2022-09-30 07:54:45
INV0002137,Fortune Unity Investments,PE,NO,1950,11702,Y,REF_FEED_A,2024-10-30 10:07:53
INV0020854,Sterling Blackridge Ventures,VC,FI,1990,13277,Y,REF_FEED_A,1646973224000
INV0017896,Silverstone Coastal Associates,PE,AU,1950,2263,Y,REF_FEED_B,28-Oct-2022 03:38:29
INV0001835,Granite Asset Management,CORP_VENTURE,JP,1998,3535,Y,REF_FEED_A,2023-07-05 06:16:55
INV0011064,Pacific Legacy Partners,VC,IN,1973,2743,Y,REF_FEED_A,2024-05-22 14:04:15
INV0007091,Bayshore Vector Asset Management,HEDGE_FUND,IN,2005,11408,N,REF_FEED_A,2024-04-27 17:03:26
INV0016398,Unity Granite Capital,VC,CN,2004,5024,Y,REF_FEED_B,08-Jan-2024 02:52:17
INV0007707,Pinehill Valleypoint Asset Management,VC,AU,1955,2933,Y,REF_FEED_A,2022-04-26 14:43:06
INV0000100,Insight Capital,PE,SG,1996,5393,Y,REF_FEED_B,20-Jan-2022 12:45:20
INV0023464,Equity Kinetic Group,VC,AU,1983,1288,Y,MANUAL,2023-04-06 02:27:28
INV0013020,Jubilee Oakwood Growth Partners,ANGEL,FI,1983,1689,Y,REF_FEED_B,29-Mar-2024 16:37:46
INV0013996,Equity Noble Partners,VC,BE,1988,2242,N,REF_FEED_B,06-Nov-2023 18:02:52
INV0004158,Bluerock Ironwood Fund,PE,CH,2002,2314,Y,REF_FEED_B,15-Nov-2022 22:50:55
INV0007720,Endeavor Harbor Holdings,CORP_VENTURE,US,1963,3246,Y,REF_FEED_A,2023-05-30 21:59:20
INV0020580,Majestic Luminous Capital,PE,CH,1999,32426,Y,REF_FEED_B,19-Feb-2023 23:31:04
INV0005628,Greenfield Pinehill Growth Partners,VC,DE,1984,49836,Y,REF_FEED_B,2024-01-01 18:11:30
INV0008159,Midland Ascend Group,CORP_VENTURE,IN,1982,322,Y,REF_FEED_A,2022-06-07 05:31:54
INV0004597,Diamond Catalyst Investment Partners,PE,SG,1968,2230,Y,REF_FEED_B,2023-12-06 19:54:16
INV0008819,Beacon Kinetic Capital Partners,PE,NL,1987,5516,Y,REF_FEED_A,2024-03-01 10:17:27
INV0023361,Phoenix Sigma Investment Partners,PE,BE,2011,630,Y,REF_FEED_B,13-May-2023 02:47:33
INV0008758,Ironwood Silverstone Growth Partners,PE,LU,2019,944,Y,REF_FEED_B,13-Nov-2024 13:32:58
INV0024533,Atlas Stratos Partners,SOVEREIGN_FUND,NL,1998,580,N,REF_FEED_B,2022-06-09 19:11:16
INV0022281,Endeavor Liberty Investment Partners,VC,CN,1958,5849,Y,MANUAL,03/31/2023 14:28:22
INV0024441,Redwood Spectrum Capital,VC,CN,2018,10038,Y,REF_FEED_B,23-Oct-2023 08:03:00
INV0008994,Vanguard Titan Investment Partners,ANGEL,IN,1967,1428,Y,REF_FEED_B,20-Dec-2024 22:48:53
INV0010322,Oakwood Mountainview Private Equity,VC,CN,2015,1089,N,REF_FEED_B,10-Oct-2023 16:38:37
INV0015798,Legacy Eclipse Investments,PE,CN,1961,1593,Y,REF_FEED_B,17-Jul-2024 11:44:23
INV0003266,Beacon Greenfield Ventures,PE,JP,1995,673,Y,MANUAL,18/08/2024 16:34:24
INV0018243,Kings Insight Investment Partners,VC,GB,2011,728,Y,REF_FEED_A,2022-09-26 00:22:39
INV0006562,Vertex Matrix Associates,SOVEREIGN_FUND,BE,1954,11121,Y,REF_FEED_B,26-Mar-2022 11:38:19
INV0016277,Liberty Fusion Capital Partners,PE,IN,1987,822,Y,REF_FEED_B,30-Jun-2023 17:05:02
INV0015833,Orion Sterling Growth Partners,SOVEREIGN_FUND,SG,2013,3096,Y,REF_FEED_B,21-Jul-2023 00:48:47
INV0009490,Sirius Regal Growth Partners,VC,DE,1952,12839,Y,REF_FEED_A,2023-08-30 20:04:06
INV0020890,Valleypoint Apex Management,CORP_VENTURE,FI,1961,881,Y,REF_FEED_A,2023-06-27 19:08:37
INV0006693,Sterling Crown Associates,VC,AU,1960,16646,Y,REF_FEED_B,12-Mar-2023 14:59:14
INV0019053,Crown Stellar Partners,PE,SG,1985,887,Y,REF_FEED_B,07-Feb-2023 02:10:32
INV0021958,Titan Group Capital,PE,SG,1992,1091,Y,MANUAL,02/01/2022 15:50:10
INV0006391,Stratos Beacon Investment Partners,VC,DK,2014,719,Y,REF_FEED_A,2022-09-23 06:14:37
INV0020834,Endeavor Kinetic Group,PE,US,1998,655,Y,REF_FEED_A,2024-07-03 16:50:45
INV0000347,Northbridge Asset Management,ANGEL,AU,1971,520,Y,MANUAL,10/28/2023 04:56:37
INV0008204,Mountainview Nova Group,PE,FR,1992,2689,Y,REF_FEED_A,2023-03-12 00:29:23
INV0019103,Momentum Synergy Associates,VC,IN,2000,6506,Y,REF_FEED_B,12-Oct-2024 21:38:41
INV0009854,Sterling Eclipse Fund,PE,NO,2018,21932,Y,REF_FEED_A,2023-11-21 19:55:55
INV0011974,Endeavor Silverstone Asset Management,PE,LU,1956,42041,Y,MANUAL,07/14/2022 01:58:14
INV0000251,Royal Ventures,VC,IE,2010,1525,Y,REF_FEED_A,2023-07-22 14:33:18
INV0000719,Midland Greenfield Holdings,PE,CN,1984,2571,Y,MANUAL,2024-12-27 10:24:39
INV0024466,Noble National Equity,VC,CH,2011,1364,Y,REF_FEED_B,07-Sep-2024 20:02:48
INV0004098,Fusion Atlas Management,HEDGE_FUND,CH,2005,5001,Y,MANUAL,09/16/2024 21:05:29
INV0022647,Noble Equity Holdings,VC,SG,1984,1671,Y,REF_FEED_B,2023-02-06 11:29:55
INV0018639,Bluerock Delta Partners,HEDGE_FUND,DE,1976,5843,Y,REF_FEED_A,2022-07-04 03:03:06
INV0023825,Meridian Crown Equity,ANGEL,NO,2001,4811,Y,REF_FEED_A,2022-01-23 03:44:38
INV0009356,Gamma Atlas Associates,CORP_VENTURE,US,2004,2232,Y,REF_FEED_A,2023-07-30 02:28:49
INV0010230,Evergreen Polaris Investment Partners,PE,DE,1970,2929,Y,REF_FEED_A,2023-08-12 13:32:03
INV0018184,Zenith Cascade Holdings,ANGEL,GB,2015,3230,Y,REF_FEED_A,2024-01-10 23:17:38
INV0020046,Quantum Cedarpoint Equity,CORP_VENTURE,DE,1974,11506,Y,REF_FEED_A,2022-04-16 19:17:39
INV0008030,Synergy Lakefront Management,VC,FI,1951,8892,Y,REF_FEED_A,2022-12-20 20:48:07
INV0023262,Sirius Majestic Capital Partners,VC,IE,1995,38450,Y,REF_FEED_A,2024-03-23 16:37:42
INV0011754,Global Gamma Advisors,HEDGE_FUND,CA,1978,1684,Y,REF_FEED_A,2022-05-08 20:09:30
INV0007537,Frontier Royal Private Equity,VC,LU,1950,13194,Y,REF_FEED_B,08-Feb-2022 22:03:21
INV0012651,Genesis Whitehorse Investments,VC,SE,1965,"8,059",Y,MANUAL,2023-07-12 03:29:11
INV0001973,Genesis Venture Private Equity,VC,IN,1976,6266,Y,MANUAL,01/31/2024 14:49:03
INV0004565,Oakwood Nexus Advisors,HEDGE_FUND,DE,2006,11922,Y,REF_FEED_A,1682167611000
INV0017946,Vanguard Sigma Asset Management,ANGEL,FI,2016,1199,Y,REF_FEED_B,2024-05-20 04:01:13
INV0004951,Prime Imperial Equity,VC,AE,1956,829,Y,MANUAL,2022-03-26 06:14:51
INV0013200,Luminous Ascend Associates,CORP_VENTURE,DK,2021,444,Y,REF_FEED_A,2022-07-09 02:59:39
INV0009890,Endeavor Venture Capital Partners,PE,DK,1966,3377,Y,REF_FEED_B,21-Sep-2023 17:53:19
INV0011215,Southpoint Terra Partners,VC,CH,2007,10795,Y,REF_FEED_A,2023-04-28 08:28:21
INV0000076,Liberty Ventures,VC,AE,1959,798,Y,MANUAL,2022-03-11 08:10:10
INV0001148,Quantum Private Equity,VC,CH,2031,"5,557",Y,REF_FEED_B,22-Jun-2023 16:59:29
INV0022395,Aurora Sterling Management,VC,JP,1962,10216,Y,MANUAL,03/08/2023 18:11:13
INV0008023,Endeavor Oakwood Equity,ANGEL,NL,2016,3408,Y,REF_FEED_A,2024-08-14 16:31:14
INV0024902,Harbor Bayshore Group,VC,IE,1962,$1522,Y,REF_FEED_A,1694441593000
INV0000035,Terra Asset Management,PE,US,1971,52339,Y,REF_FEED_B,2024-12-19 16:15:48
INV0004580,Jubilee Highland Ventures,PE,DE,1972,495,Y,REF_FEED_B,2023-01-28 00:07:11
INV0002210,Eastgate Vector Management,VC,NL,2021,473,Y,REF_FEED_A,2024-03-26 03:48:37
INV0020042,Stratos Cedarpoint Group,PE,SE,2005,1005,Y,REF_FEED_B,13-Jul-2023 11:54:05
INV0008157,Kinetic Zenith Growth Partners,VC,JP,1986,1021,Y,REF_FEED_A,2024-09-18 12:38:01
INV0017790,Terra Ascend Investments,VC,SG,2018,182,Y,REF_FEED_A,2022-10-10 19:10:55
INV0005115,Venture Global Growth Partners,CORP_VENTURE,DE,1982,12303,Y,REF_FEED_A,2022-06-15 06:22:44
INV0016070,Nova Matrix Advisors,VC,FR,1994,5032,Y,REF_FEED_A,2023-04-30 04:51:43
INV0009301,Zenith Matrix Partners,PE,DK,1991,4348,Y,REF_FEED_B,27-Jan-2023 20:05:09
INV0007364,Bayshore Crown Group,ANGEL,IN,1980,2233,Y,REF_FEED_B,21-Aug-2024 20:36:27
INV0024844,Granite Genesis Advisors,PE,CH,2008,"1,121",N,REF_FEED_A,2024-12-14 20:55:00
INV0005054,Orion Valleypoint Fund,VC,JP,1978,N/A,Y,REF_FEED_B,29-Mar-2022 00:26:56
INV0014265,Coastal Whitehorse Private Equity,SOVEREIGN_FUND,,1994,364,Y,REF_FEED_A,2022-12-16 17:47:16
INV0010580,Polaris Fortune Capital,PE,CH,2015,3828,Y,MANUAL,2022-03-13 00:16:01
INV0011922,Alpha Pinnacle Capital,ANGEL,NL,1987,11426,Y,REF_FEED_A,2023-03-26 10:58:14
INV0018949,Majestic Oakwood Asset Management,PE,JP,2021,1704,Y,REF_FEED_A,2022-05-05 15:49:16
INV0013011,National Beta Investment Partners,VC,CN,2017,17053,Y,REF_FEED_A,2022-02-15 20:56:00
INV0008583,Goldpoint Eastgate Capital Partners,VC,CH,1999,6768,Y,REF_FEED_B,24-Mar-2022 22:03:44
INV0015802,Granite Stratos Capital,HEDGE_FUND,DK,1979,18925,Y,REF_FEED_A,2022-09-15 01:48:13
INV0009189,Horizon Greenfield Growth Partners,PE,LU,2006,4826,Y,MANUAL,2023-02-23 06:45:28
INV0003549,Keystone Matrix Equity,HEDGE_FUND,FR,1971,1185,Y,REF_FEED_A,2024-08-25 07:04:10
INV0022422,Alpha Blackridge Ventures,HEDGE_FUND,AE,1979,2941,Y,REF_FEED_B,19-Jan-2022 10:21:51
INV0001744,Sapphire Growth Partners,ANGEL,BE,2020,"6,415",Y,MANUAL,2023-02-12 12:27:30
INV0015738,Diamond Majestic Fund,PE,US,2013,1776,Y,REF_FEED_A,2023-04-20 04:06:52
INV0021092,Unity Riverside Investment Partners,VC,CA,1995,162,Y,REF_FEED_B,2024-08-04 13:07:11
INV0005091,Sterling Valleypoint Asset Management,CORP_VENTURE,GB,1974,2125,N,REF_FEED_A,2022-06-02 11:39:30
INV0013959,Riverside Midland Ventures,PE,SE,1957,17629,Y,REF_FEED_B,2024-01-14 10:44:22
